symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHSE.000852,1d,5276.703,5315.964,5251.051,5264.886,15003153920,126728122368.0,5289.624,0,2019-06-12 00:00:00+08:00,2019-06-12 00:00:00+08:00
SHSE.000300,1d,3689.583,3697.591,3654.274,3685.393,9633171712,110459904000.0,3691.095,0,2019-06-13 00:00:00+08:00,2019-06-13 00:00:00+08:00
SZSE.399303,1d,5931.994,5993.357,5913.148,5981.394,19534115584,169527300096.0,5940.222,0,2019-06-13 00:00:00+08:00,2019-06-13 00:00:00+08:00
SHSE.000852,1d,5256.905,5306.976,5237.958,5294.112,13516814592,111687155712.0,5264.886,0,2019-06-13 00:00:00+08:00,2019-06-13 00:00:00+08:00
SHSE.000905,1d,4855.539,4892.581,4831.519,4877.65,9617253888,79697100800.0,4863.492,0,2019-06-13 00:00:00+08:00,2019-06-13 00:00:00+08:00
SHSE.000985,1d,4133.624,4155.48,4105.777,4144.815,46115142813,423648040871.0,4137.196,0,2019-06-13 00:00:00+08:00,2019-06-13 00:00:00+08:00
SHSE.000852,1d,5297.741,5307.082,5170.976,5173.068,13273826560,107780218880.0,5294.112,0,2019-06-14 00:00:00+08:00,2019-06-14 00:00:00+08:00
SHSE.000905,1d,4880.226,4893.928,4786.195,4795.526,10280389376,83140661248.0,4877.65,0,2019-06-14 00:00:00+08:00,2019-06-14 00:00:00+08:00
SHSE.000300,1d,3690.476,3709.652,3650.909,3654.879,10181700352,116584259584.0,3685.393,0,2019-06-14 00:00:00+08:00,2019-06-14 00:00:00+08:00
SZSE.399303,1d,5983.807,5991.394,5835.027,5840.435,18750564096,159816814592.0,5981.394,0,2019-06-14 00:00:00+08:00,2019-06-14 00:00:00+08:00
